id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
8308744,"Private room and bath, walk to Harvard & MIT",43805765,Ruma,,Cambridgeport,42.36307,-71.11065,Private room,95,3,91,2022-06-09,1.23,1,176,24,
8482368,Beautiful oasis on Cambridge border,44673331,Joyce,,Strawberry Hill,42.38557,-71.15974,Entire home/apt,195,2,18,2020-03-04,0.22,1,0,0,
8758789,Perfect  Location between Harvard and MIT.,22020193,Sharon,,The Port,42.36868,-71.09875,Entire home/apt,399,1,507,2022-06-16,6.24,1,278,59,C0180120491
8792738,Spacious Two Bedroom Suite near Harvard University,46078639,George,,Agassiz,42.38167,-71.11721,Private room,98,5,6,2022-05-22,0.09,1,19,1,Cambridge 152602
8866753,Lovely room: walk to  Harvard Square with parking,33317063,Hilary,,Riverside,42.36803,-71.1093,Private room,85,2,227,2020-03-15,2.79,1,0,0,C0184380491
8988749,Private bedroom/office in Cambridge,44173387,Jonah,,Cambridgeport,42.35844,-71.1092,Private room,110,91,9,2019-11-10,0.12,1,234,0,
9109000,Comfy Bedroom in Cambridge,47476115,Maxine,,East Cambridge,42.37008,-71.0883,Private room,90,91,0,,,1,289,0,
9300963,"Tufts, MIT, Harvard, Davis & Porter Sq. Cambridge!",21103602,Mary Ann,,North Cambridge,42.39478,-71.12946,Entire home/apt,200,5,54,2022-01-22,0.68,1,12,20,STR-11943
9371115,ENJOY CAMBRIDGE THIS SUMMER AND BEYOND. SLEEPS 8+,42617851,Shahzad,,Agassiz,42.3783,-71.11025,Entire home/apt,528,91,2,2017-05-21,0.03,1,173,0,
9729190,"A Room at the Top-sep. entr., mostly private bath",2158200,Joan,,Neighborhood Nine,42.38383,-71.12516,Private room,135,6,104,2021-12-21,1.44,1,48,11,C0095080491
9790965,Cambridge Bed and Bath,50462187,Amy,,Neighborhood Nine,42.38813,-71.127739,Private room,99,1,210,2022-06-19,2.75,1,241,44,C0118470491
9832821,"Sunny, spacious 2BR w/roof deck near Harvard and T",50639730,Barbara,,Agassiz,42.38555,-71.1177,Private room,189,3,83,2022-06-09,1.66,1,0,21,13693
9938323,One Bedroom Between Harvard & MIT (1562),51079261,Riverside,,The Port,42.36243,-71.09813,Private room,110,1,23,2019-05-23,0.30,23,0,0,10794
9940720,One Bedroom Short Walk to Harvard (RM 10),51079261,Riverside,,Mid-Cambridge,42.36855,-71.10837,Private room,120,1,13,2019-11-12,0.17,23,0,0,10863
9975650,"Spacious 1 BR, 1.5 bath. Central Sq",6357472,Layla,,Riverside,42.36665,-71.10795,Entire home/apt,120,31,93,2022-06-01,1.20,1,31,3,
10066136,Spacious Kendall Square 1BR | Kitchen+W/D| by GLS,30283594,Global Luxury Suites,,East Cambridge,42.36263,-71.08277,Entire home/apt,329,30,4,2021-01-16,0.06,8,355,0,
10066362,Clean+Furnished 1BR | Work Desk | Kendall Square,30283594,Global Luxury Suites,,East Cambridge,42.36472,-71.0835,Entire home/apt,209,30,3,2017-11-17,0.04,8,0,0,
10068492,Lux Furnished Kendall Square 2-Bedroom Apt,30283594,Global Luxury Suites,,East Cambridge,42.36286,-71.08288,Entire home/apt,249,30,10,2018-11-24,0.14,8,0,0,C0281180491
10138304,One Bedroom Close to MIT (1172),51079261,Riverside,,The Port,42.36279,-71.09794,Private room,110,1,34,2019-04-25,0.45,23,0,0,10794
10152128,Room For Two Short Walk To Harvard (RM 11),51079261,Riverside,,Riverside,42.36716,-71.10729,Private room,120,1,24,2020-02-29,0.30,23,0,0,10863
10152514,One Subway Stop to Harvard Two Stops to MIT (A),51079261,Riverside,,North Cambridge,42.39443,-71.12586,Private room,100,1,28,2019-11-29,0.41,23,0,0,10811
10355885,"3BR/3BA +3x Parking by Central Sq, Harvard & MIT",51536389,Amy & Jon,,The Port,42.36876,-71.10023,Entire home/apt,460,5,133,2022-06-06,1.70,3,137,22,STR-62355
10366230,2BR PH with Parking by Central Sq! 97 Walk Score |,51536389,Amy & Jon,,The Port,42.36976,-71.09942,Entire home/apt,260,30,136,2022-03-21,1.77,3,156,5,
10413061,"2Bed/2BA Condo 2x Parking by Central, Harvard/MIT",51536389,Amy & Jon,,The Port,42.36992,-71.09874,Entire home/apt,371,7,107,2022-03-12,1.38,3,109,19,STR-66608
10545046,"2 bedroom-fast reliable wifi, 5 min walk to T stop",21745230,Jurek,,North Cambridge,42.39656,-71.13562,Entire home/apt,156,1,194,2022-06-15,2.58,19,216,40,STR-13504
11084684,One/Two BR near MIT/Kendall/Harvard,21631889,Ling Yi,,The Port,42.36765,-71.09673,Entire home/apt,207,45,48,2022-06-02,0.63,15,91,2,C0194080491
11127214,Currently unavailable,24918048,Darko,,Riverside,42.3632,-71.11198,Entire home/apt,100,14,6,2019-08-02,0.08,1,203,0,
11656940,sunny 2-level apt. near Harvard,61855782,Judy,,Agassiz,42.38339,-71.11603,Entire home/apt,204,5,65,2022-05-17,0.86,1,183,7,STR-13985
11836087,1A CAMBRiDGE HARVARD MIT HUGE 1BD with in unit W/D,81038,Louisa,,Mid-Cambridge,42.3677,-71.10584,Entire home/apt,315,30,120,2022-06-17,1.59,8,319,2,C0194540491
11944852,3Bdr with parking in West Cambridge,21631889,Ling Yi,,Neighborhood Nine,42.38832,-71.13893,Entire home/apt,270,90,52,2020-09-18,0.69,15,169,0,C0194080491
12038379,Charming apt easy walk to Harvard,1260886,Mimi And Brian,,Neighborhood Nine,42.38577,-71.13065,Entire home/apt,300,2,106,2022-06-05,1.41,2,230,24,C0234170491
12231967,Elegant Apartment Harvard Square,65734941,Claudio,,Mid-Cambridge,42.3707,-71.10787,Entire home/apt,400,91,27,2019-06-02,0.36,1,258,0,
12248543,3Bdr Walkout Apartment near park,21631889,Ling Yi,,Neighborhood Nine,42.38764,-71.1387,Entire home/apt,297,75,31,2022-05-07,0.42,15,134,4,C0194080491
12306678,"Private Room and Bath, Gym Privileges & Parking!",66359853,Catherine,,Cambridgeport,42.36026,-71.11455,Private room,82,91,24,2021-09-15,0.32,1,234,1,
12318450,Private studio w/ parking by MIT/Harvard/BU/Fenway,66604416,Toby & Quinn,,Cambridgeport,42.35769,-71.10946,Entire home/apt,182,1,674,2022-06-17,9.14,3,77,134,STR-14807
12432434,2 Bed w/ Parking Two Blocks from Harvard,43450256,Steve,,Mid-Cambridge,42.37337,-71.1123,Entire home/apt,240,30,113,2022-02-13,1.50,20,8,5,
12489082,Modern studio in Cambridge townhome,10069224,Daniel,,Cambridgeport,42.36238,-71.11187,Entire home/apt,150,14,319,2022-06-03,4.33,1,93,22,C0085540491
12522168,Comfortable & Private 1 bed apt,67827905,Kay,,Mid-Cambridge,42.37205,-71.10033,Entire home/apt,115,91,3,2019-03-23,0.04,1,0,0,
12678652,Spacious 3BR Apt near Harvard Sq & MIT,68892304,Kitty,,Strawberry Hill,42.37775,-71.1497,Entire home/apt,367,2,56,2022-06-19,0.75,4,293,17,STR-13807
12683483,Newly renovated 2BR apartment near MIT,21631889,Ling Yi,,The Port,42.36916,-71.09664,Entire home/apt,261,75,44,2022-05-30,0.62,15,118,4,C0194080491
12810652,Very close to Boston MIT Harvard MGH and subway,42927628,Gema,,East Cambridge,42.37074,-71.08328,Private room,116,3,128,2022-06-04,1.74,4,260,23,C0217910491
12944416,Modern Cambridge One Bedroom in Central Square,22541573,Ken,,Cambridgeport,42.36381,-71.10401,Entire home/apt,190,30,4,2017-10-14,0.05,40,181,0,""
12945618,Central Square Two Bedroom Apartment - near Harvard and MIT,22541573,Ken,,Cambridgeport,42.36422,-71.10295,Entire home/apt,285,30,2,2016-11-26,0.03,40,310,0,""
12985396,"Central Square Cambridge luxury 2 bed, 2 Bath",52660264,Timothy,,Cambridgeport,42.36079,-71.10242,Entire home/apt,200,30,63,2019-09-13,0.86,2,300,0,
13044207,Welcoming Cambridgeport Condo,39615440,Agnes,,Cambridgeport,42.35961,-71.11068,Private room,95,2,58,2022-05-01,0.81,1,0,16,STR-13896
13073921,Beautiful private RM near Harvard,68892304,Kitty,,Strawberry Hill,42.37779,-71.14975,Private room,73,2,31,2022-06-02,0.44,4,1,7,STR-13807
13147180,Urban Oasis Near MIT & Harvard,3096821,Carolyn,,The Port,42.36544,-71.10104,Entire home/apt,238,2,61,2022-06-21,0.83,1,8,22,STR-11739
13156403,Cozy private RM near Harvard SQ,68892304,Kitty,,Strawberry Hill,42.37781,-71.14974,Private room,68,1,26,2022-06-08,0.36,4,1,8,STR-13807
13169945,Sunny private RM near Harvard SQ,68892304,Kitty,,Strawberry Hill,42.37771,-71.15068,Private room,75,1,15,2022-03-31,0.21,4,1,3,STR-13807
13175406,Room w/private bath/fridge/microwave/fast wifi -T,21745230,Jurek,,North Cambridge,42.3966,-71.13586,Private room,80,2,86,2022-05-29,1.17,19,269,23,STR-13517
13203203,One Bedroom Close to MIT (1512),51079261,Riverside,,The Port,42.36289,-71.09898,Private room,120,1,93,2020-01-09,1.30,23,0,0,10794
13209403,Room in ❤️ of Central Sq!!,74045635,Ian,,Cambridgeport,42.36284,-71.10346,Private room,60,1,20,2022-05-08,0.28,3,0,3,C0286570491
13281865,"3rd fl studio, excellent light, 1 stop to Harvard",9939488,Dan,,Neighborhood Nine,42.38885,-71.12527,Entire home/apt,140,91,3,2019-05-15,0.05,1,294,0,
13294153,"Close to the subway, MGH, Harvard, MIT & Boston",42927628,Gema,,East Cambridge,42.37024,-71.08245,Private room,116,3,205,2022-06-13,2.78,4,278,56,C0193080491
13522694,❤ of Cambridge | Walk Score 94 | Parking | W/D,36621692,Norma,,Riverside,42.36536,-71.10886,Entire home/apt,577,1,259,2022-06-05,3.89,1,127,47,STR-13637
13546773,Spacious Strawberry Hill Suite (West Cambridge),28611578,Jessica,,Strawberry Hill,42.37995,-71.15434,Entire home/apt,114,2,344,2022-06-04,4.90,1,2,54,
13586974,Beta Room @ CCVP in Harvard Square,78459716,Charles,,Riverside,42.37009,-71.11309,Private room,250,1,308,2022-06-18,4.23,4,266,56,STR-15634
13600523,Sigma Room @ CCVP in Harvard Square,78459716,Charles,,Riverside,42.37084,-71.11435,Private room,250,1,275,2022-06-16,3.82,4,301,63,STR-15634
13617148,"Classy Cambridge 2BD--Harvard, MIT, Kendall,Boston",45016784,Yan,,Wellington-Harrington,42.3725,-71.08804,Entire home/apt,135,30,253,2020-08-10,3.49,2,0,0,
13683876,Modern Kendall Square 1BR | Work Desk+WiFi | GLS,30283594,Global Luxury Suites,,East Cambridge,42.36231,-71.08293,Entire home/apt,399,30,4,2017-08-25,0.06,8,109,0,C0281170491
13953617,Studio-type room  w private bathroom CBM,12576232,Thomas,,The Port,42.37121,-71.09892,Entire home/apt,110,32,45,2022-04-11,0.64,5,264,3,
13971507,"Modern, Private Studio in Inman Sq., Cambridge",83305489,Nelson & Pauline,,Mid-Cambridge,42.37267,-71.10078,Entire home/apt,150,31,85,2022-04-30,1.19,1,271,3,
14142611,"Best Location! MIT, MGH, Harvard, Boston and the T",42927628,Gema,,East Cambridge,42.36995,-71.08231,Private room,121,3,125,2022-06-13,1.74,4,234,45,C0217920491
14212774,One Bedroom Close to MIT (1542),51079261,Riverside,,Cambridgeport,42.36286,-71.09985,Private room,120,1,29,2020-01-31,0.41,23,0,0,10794
14213983,"Great Cambridge studio, great Harvard sq location",1473780,Bernardo,,Riverside,42.36676,-71.11316,Entire home/apt,135,3,11,2020-11-24,0.16,1,0,0,C0276430491
14214169,A Lovely Private Room in the heart of Cambridge,86315677,Irene,,Neighborhood Nine,42.38122,-71.12098,Private room,100,2,138,2022-06-12,2.00,1,266,13,STR-13659
14229298,Modern 1BR | Kitchen | W/D | on Charles River bank,30283594,Global Luxury Suites,,East Cambridge,42.36406,-71.08123,Entire home/apt,399,30,2,2018-12-22,0.03,8,180,0,
14251369,NEW BEAUTIFUL 2 BDR APT.  HARVARD - CENTRAL SQ/MIT,50669996,Shallu,,Cambridgeport,42.36363,-71.1036,Entire home/apt,225,91,132,2021-12-18,1.85,1,264,1,
14313342,8th Floor Luxury One Bedroom with Fantastic View,52660264,Timothy,,Cambridgeport,42.36079,-71.10242,Entire home/apt,179,30,38,2021-11-19,0.55,2,38,1,
14449525,"Convenience, Cozy, and Free Parking",3603745,Leyla,,West Cambridge,42.37712,-71.14348,Entire home/apt,136,2,237,2022-06-19,3.35,1,273,46,STR-13635
14503389,Alpha Room @ CCVP in Harvard Square,78459716,Charles,,Riverside,42.36937,-71.11465,Private room,200,1,280,2022-06-20,3.97,4,275,47,STR-15634
14521992,Harvard Square 1br,89743014,Samuel,,Riverside,42.3687,-71.11044,Shared room,395,91,1,2016-09-15,0.01,1,0,0,
14536322,Omega Room @ CCVP in Harvard Square,78459716,Charles,,Mid-Cambridge,42.37054,-71.11269,Private room,200,1,245,2022-06-16,3.47,4,261,35,STR-15634
14592916,Cambridge Vacation Rental Rooms M807 #1,32532791,Marie,,The Port,42.36953,-71.09969,Private room,167,3,11,2022-06-07,0.16,9,32,4,STR-12096
14727253,Charming House in Cambridge C36W,12576232,Thomas,,The Port,42.36924,-71.09905,Private room,70,32,11,2021-08-22,0.16,5,14,1,
14754163,One Bedroom Close to MIT (1522),51079261,Riverside,,Cambridgeport,42.36185,-71.09989,Private room,100,1,68,2019-11-10,0.97,23,0,0,10794
14758794,One Bedroom Close to MIT (1552),51079261,Riverside,,Cambridgeport,42.36213,-71.10004,Private room,130,1,52,2020-02-13,0.74,23,0,0,10794
14759578,"East Cambridge, MIT, Kendall & free parking!",92029664,Robert,,East Cambridge,42.37128,-71.08607,Entire home/apt,162,2,162,2022-06-19,2.29,1,47,24,
14855011,Modern Cambridge One Bedroom Apartment in Central Square,22541573,Ken,,Cambridgeport,42.36378,-71.10247,Entire home/apt,240,30,1,2016-11-05,0.01,40,342,0,""
14914342,Three-bedroom Harvard Square condo.,8944743,Philip,,Mid-Cambridge,42.37667,-71.11024,Entire home/apt,255,32,14,2021-08-26,0.21,1,277,1,
15023471,Phil's Harvard & MIT Home,6627353,Phil,,Mid-Cambridge,42.37522,-71.11034,Entire home/apt,314,1,66,2022-06-21,1.08,1,73,63,STR-15209
15056521,Cambridge Vacation Rental Rooms M807 #2,32532791,Marie,,The Port,42.37019,-71.09931,Private room,166,3,25,2022-05-22,0.36,9,61,11,STR-12096
15084907,Sunny & Spacious w/FREE parking near Kendall/MIT,95410982,Kemi,,East Cambridge,42.367027,-71.079163,Entire home/apt,251,2,182,2022-06-19,2.73,1,85,16,C0200780491
15125756,Prime location Harvard/Porter Sq,3381894,Serena,,Neighborhood Nine,42.38342,-71.12183,Private room,81,2,191,2022-06-20,2.74,1,22,49,
15191990,"Beautiful home, Short Walk to Harvard",4883481,Debby,,Mid-Cambridge,42.37267,-71.10846,Entire home/apt,389,4,24,2022-05-30,0.34,1,6,7,STR-14868
15235520,One Bedroom Close to MIT (1532),51079261,Riverside,,Cambridgeport,42.3608,-71.0991,Private room,120,1,57,2019-12-04,0.82,23,0,0,10794
15285943,Fully Furnished 1BR Apt | Gym | Panoramic views,95459395,Bluebird,,East Cambridge,42.363747,-71.083374,Entire home/apt,383,30,1,2017-01-27,0.02,19,312,0,C0281180491
15295354,Luxury 1BR Apt | Washer/D | Gym | Cambridge MA,95459395,Bluebird,,East Cambridge,42.363747,-71.083374,Entire home/apt,383,30,1,2017-02-03,0.02,19,312,0,C0281180491
15295836,Lavish 1BR Apt | Gym | Panoramic Views | Boston,95459395,Bluebird,,East Cambridge,42.363747,-71.083374,Entire home/apt,383,30,1,2017-01-27,0.02,19,312,0,C0281180491
15295997,Spacious 2BR Apt | Washer/D | Panoramic Views,95459395,Bluebird,,East Cambridge,42.363747,-71.083374,Entire home/apt,534,30,3,2018-10-26,0.05,19,350,0,C0281180491
15369556,Private & Clean 2BR Apt | Gym | East Cambridge,95459395,Bluebird,,East Cambridge,42.363747,-71.083374,Entire home/apt,534,30,1,2018-10-05,0.02,19,350,0,C0281180491
15451457,Econ 1 Bed w/ Parking in the Heart of Kendall Sq,43450256,Steve,,East Cambridge,42.36846,-71.08189,Entire home/apt,115,1,209,2022-05-31,3.02,20,54,22,
15512578,private studio near Harvard/MIT,11659356,Sue,,The Port,42.36672,-71.09938,Entire home/apt,165,2,225,2022-06-17,3.44,1,238,47,C0056470491
15523233,On River/Harvard Sq. two blocks,87618246,Richard,,West Cambridge,42.37433,-71.13024,Entire home/apt,208,1,246,2022-06-07,3.57,3,253,66,STR-18635
15645066,1 Bedroom in Kendall Square,43450256,Steve,,East Cambridge,42.36776,-71.08164,Entire home/apt,203,1,198,2021-08-08,2.89,20,0,6,
15788977,REMOTE WRK READY SPACIOUS 1 BD + DEN in HARVARD SQ,102134649,Cambridge,,Neighborhood Nine,42.37858,-71.12297,Entire home/apt,237,1,55,2022-06-13,0.81,2,252,20,C0191060491
15789298,Private Rm near Tufts/Harvard/MIT/MGH**,70969915,Carla & Steve,,North Cambridge,42.39568,-71.13071,Private room,123,4,32,2022-06-11,0.54,2,247,6,STR-13330
15826847,One Bedroom Short Walk to Harvard (Rm 3),51079261,Riverside,,Riverside,42.36727,-71.10781,Private room,120,1,1,2019-11-04,0.03,23,0,0,10863
15827795,One Bedroom Short Walk to Harvard (Rm 14),51079261,Riverside,,Mid-Cambridge,42.36932,-71.10824,Private room,100,1,12,2020-02-27,0.18,23,0,0,10863
15881987,One Bedroom Short Walk to Harvard (Rm 2),51079261,Riverside,,Mid-Cambridge,42.36733,-71.10645,Private room,120,1,4,2019-08-31,0.09,23,0,0,10863
15896255,Cambridge comfort.,103104550,Michael,,North Cambridge,42.39895,-71.13045,Private room,84,2,49,2022-06-09,0.72,1,8,7,
15929332,Harvard/MIT (Unit 1)- Brooklyn Ambiance w/ Parking,35489146,Ann,,Mid-Cambridge,42.36612,-71.1036,Entire home/apt,299,2,217,2022-06-12,3.20,2,28,35,STR-19477
15930566,"Spacious 2BR 2 bath w/deck, walk to Harvard & MIT",6626676,Kjersti,,Mid-Cambridge,42.37734,-71.10705,Entire home/apt,361,4,169,2022-06-19,2.80,1,246,46,STR-14648
16012632,One Bedroom Short Walk to Harvard (Rm 1),51079261,Riverside,,Riverside,42.36769,-71.10836,Private room,125,1,11,2022-05-28,0.17,23,0,4,10863
16013016,One Bedroom Short Walk to Harvard (Rm 12),51079261,Riverside,,Mid-Cambridge,42.36948,-71.10784,Private room,115,1,0,,,23,0,0,10863
16013157,One Bedroom Short Walk to Harvard (Rm 13),51079261,Riverside,,Mid-Cambridge,42.36924,-71.10703,Private room,100,1,13,2019-06-28,0.20,23,0,0,10863
16013859,One Subway Stop to Harvard Two Stops to MIT (B),51079261,Riverside,,North Cambridge,42.39416,-71.12701,Private room,100,1,20,2020-10-01,0.45,23,0,0,10811
16146887,A floor all to yourself in our historic home,1364642,Tito,,East Cambridge,42.37039,-71.08007,Private room,149,3,121,2022-04-09,1.79,1,0,3,C0125750491
16361055,Cambridge in Harvard Square - a spacious home.,107139150,Anne,,West Cambridge,42.37506,-71.12506,Entire home/apt,393,2,133,2022-06-19,2.05,1,249,55,Mass Tax ID . 13100123
16380128,Amazing room Near Harvard/MIT/BU,6030020,Jason,,Cambridgeport,42.35709,-71.1093,Private room,140,14,10,2022-05-10,0.15,4,329,2,
16436214,One Bedroom Short Walk to Harvard (Rm 5),51079261,Riverside,,Mid-Cambridge,42.36898,-71.10631,Private room,120,1,9,2021-08-26,0.23,23,0,4,10863
16524430,"3min WALK to Davis, quiet Studio w/ private patio",9161433,Nels,,North Cambridge,42.39219,-71.1235,Entire home/apt,139,270,0,,,6,0,0,
16532655,Convenient & Comfortable (3K),229695597,Carol,,Wellington-Harrington,42.36962,-71.09,Private room,100,30,232,2020-08-19,3.58,1,0,0,
16572261,"Cozy, Renovated Abode Between Harvard & MIT",45224133,Clare,,The Port,42.36915,-71.10089,Entire home/apt,99,91,75,2019-12-05,1.13,4,90,0,
16793673,Sunny 1 bedroom condo close to Harvard/MIT,6341616,Stephanie & Ken,,Mid-Cambridge,42.37152,-71.10035,Entire home/apt,125,30,3,2022-04-30,0.05,1,0,2,Cambridge STR-23961
16826930,"Comfortable 1 Bedroom in Central Square, Cambridge",22541573,Ken,,The Port,42.36547,-71.10263,Entire home/apt,215,30,1,2019-10-14,0.03,40,239,0,""
16842241,2# Minutes to Boston -Basic Bedroom,20551003,May,,East Cambridge,42.37258,-71.07988,Private room,68,91,105,2019-10-27,1.63,2,89,0,
16843178,9# Minutes to Boston -Basic Bedroom,20551003,May,,East Cambridge,42.37091,-71.07837,Private room,68,91,108,2019-10-31,1.68,2,89,0,
17011428,Cambridge Basement Apartment over 90 day rental,404360,Victor,,West Cambridge,42.37808,-71.14286,Entire home/apt,175,91,42,2021-12-01,0.65,2,304,1,
17024279,Modern One Bed Apartment in Heart of Central Square -near Harvard and MIT,22541573,Ken,,Cambridgeport,42.36415,-71.10474,Entire home/apt,205,30,3,2022-06-03,0.05,40,248,2,""
17209703,West Cambridge 1 BR entire apartment near Harvard,115833412,Anatole,,Strawberry Hill,42.3758,-71.15354,Entire home/apt,146,21,30,2022-04-02,0.46,1,0,3,STR-17697
17285749,"Private, quiet and clean studio in ideal location",116598782,Cinzia,,Agassiz,42.38225,-71.11953,Private room,122,1,353,2022-06-02,5.56,1,171,60,
17811602,Spacious 1 Bedroom w/ Free Parking Near MIT,43450256,Steve,,East Cambridge,42.36755,-71.08525,Entire home/apt,250,30,29,2021-08-25,0.46,20,20,2,
18151308,Beautiful Cambridge/Harvard house,5862063,Federico,,Mid-Cambridge,42.37742,-71.10877,Entire home/apt,341,1,94,2022-06-17,1.50,1,6,10,
18330818,Penthouse Room With Private Entrance,92004180,Huani,,North Cambridge,42.38986,-71.11756,Entire home/apt,247,2,231,2022-05-30,3.76,1,124,49,
18613736,Long-term Renters Please! Harvard Walkable 1bdr,9161433,Nels,,Neighborhood Nine,42.38518,-71.12919,Entire home/apt,125,91,6,2021-09-01,0.10,6,54,1,
18614693,Luxurious - Walkable to Harvard Full 1bdrm + sofa,9161433,Nels,,Neighborhood Nine,42.38313,-71.13033,Entire home/apt,125,91,1,2017-08-31,0.02,6,284,0,
18676360,Walk to Harvard/MIT (unit 2) w/ parking,35489146,Ann,,The Port,42.36612,-71.10307,Entire home/apt,450,2,177,2022-06-05,2.89,2,49,41,STR-15706
18682931,"^10min walk-Harvard, Suite-like/private entry/3fl",28283338,Rae&Jarrod,,Agassiz,42.38447,-71.11662,Private room,93,2,86,2021-08-15,1.51,3,0,2,STR-14772
18791077,Modern Bedroom in Central Square - Just Steps from MIT,22541573,Ken,,Riverside,42.36543,-71.10481,Entire home/apt,235,30,3,2021-07-27,0.08,40,359,1,
19065197,"Perfect Location, Lovely room in Cambridge!",6839881,Lisan,,The Port,42.36813,-71.09965,Private room,57,91,2,2018-09-01,0.03,6,174,0,
